author,year,covidence_id,sub_shock,sub_gender,sub_indication,subgroup_level,measure,measure_short,pool,measure_details,test_used,test_used_abbreviation,test_subscale,data_type,cat_measure,test_cutoff,symptom_category,cutoff_notes,clin_sig,mild,mild_plus,mod,mod_plus,sev,v_sev,pool_mod_plus,comparison_group_yesno,comparison_group_detail,comparison_group,study_timepoint,timepoint,timepoint2,time_broad_numerical,time_broad_units,time_descriptive,time_average_type,time_average,time_average_units,time_variance_type,time_variance,time_variance_range_type,time_variance_ll,time_variance_ul,range_units,time_2,time_group1,time_group1_N,time_group2,time_group2_N,time_average2,time_variance2,time_variance_ll2,time_variance_ul2,time_group3,time_group3_N,time_average3,time_variance3,time_variance_ll3,time_variance_ul3,categorical_notes,N_with_condition,N_without_condition,percentage_with_condition,N_total,N_tot_notes,average_type,average,variance_type,variance,range_type,range_ll,range_ul,icd2,icd1_details,icd2_details,N_total_icd2,average_type_icd2,average_icd2,variance_type_icd2,variance_icd2,variance_range_type_icd2,variance_range_ll_icd2,variance_range_ul_icd2,icd3,icd3_details,N_total_icd3,average_type_icd3,average_icd3,variance_type_icd3,variance_icd3,variance_range_type_icd3,variance_range_ll_icd3,variance_range_ul_icd3,icd4,icd4_details,N_total_icd4,average_type_icd4,average_icd4,variance_type_icd4,variance_icd4,variance_range_type_icd4,variance_range_ll_icd4,variance_range_ul_icd4,categorical_notes_comparison,N_with_condition_comparison,N_without_condition_comparison,percentage_with_condition_comparison,N_total_comparison,average_type_comparison,average_comparison,variance_type_comparison,variance_comparison,range_type_comparison,range_ll_comparison,range_ul_comparison,cohen_d_comparison,group1_cohensd_N,group2_cohensd_N,higherscore_cohensd,p_cohens_d_comparison
Starrenburg,2014b,849,,Y,,female,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cont,,,,,,,,,,,,,,,,5,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Only has N female/male at baseline so have just included that,mean,4.03,SEM,4.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,mean,11.8,SD,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,mean,12,SD,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,mean,11.8,SD,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,mean,7.8,SD,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cont,,,,,,,,,,,,,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,mean,9.5,SD,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,mean,36.5,SD,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,mean,35.9,SD,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,mean,34.8,SD,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,mean,32.2,SD,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cont,,,,,,,,,,,,,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,mean,33.5,SD,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥13,mild+,"pooled mild, moderate and severe categorisations",,,1,,,,,,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,"pooled mild, moderate and severe categorisations",19,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,13-19,mild,,,1,,,,,,,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,20-28,moderate,,,,,1,,,,1,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥29,severe,,,,,,,1,,1,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥13,mild+,"pooled mild, moderate and severe categorisations",,,1,,,,,,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,"pooled mild, moderate and severe categorisations",13,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,13-19,mild,,,1,,,,,,,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,20-28,moderate,,,,,1,,,,1,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥29,severe,,,,,,,1,,1,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥13,mild+,"pooled mild, moderate and severe categorisations",,,1,,,,,,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,"pooled mild, moderate and severe categorisations",10,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,13-19,mild,,,1,,,,,,,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,20-28,moderate,,,,,1,,,,1,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥29,severe,,,,,,,1,,1,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥13,mild+,"pooled mild, moderate and severe categorisations",,,1,,,,,,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,"pooled mild, moderate and severe categorisations",6,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,13-19,mild,,,1,,,,,,,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,20-28,moderate,,,,,1,,,,1,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥29,severe,,,,,,,1,,1,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥13,mild+,"pooled mild, moderate and severe categorisations",,,1,,,,,,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,"pooled mild, moderate and severe categorisations",6,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,13-19,mild,,,1,,,,,,,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,20-28,moderate,,,,,1,,,,1,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,depression,d,,,Beck Depression Inventory II,BDI-II,,cat,symptom,≥29,severe,,,,,,,1,,1,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cat,symptom,≥40,anxious,,1,,,,,,,,,,,1,5,5,,,Unspecified post,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cat,symptom,≥40,anxious,,1,,,,,,,,,,,2,5,5,,,Initial assessment + 6m,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cat,symptom,≥40,anxious,,1,,,,,,,,,,,3,4,4,,,Initial assessment + 12m,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cat,symptom,≥40,anxious,,1,,,,,,,,,,,4,4,4,,,Initial assessment + 18m,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas,2009,331,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-T,trait anxiety,cat,symptom,≥40,anxious,,1,,,,,,,,,,,5,4,4,,,Initial assessment + 24m,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,>5,mild+,pooled mild and moderate,,,1,,,,,,yes,standard care,cardiac,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,pooled mild moderate,9,,,63,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard care,13,,,71,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,6-Oct,mild,,,1,,,,,,,yes,standard care,cardiac,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,63,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard care,9,,,71,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,≥11,major depression,,1,,,,,,,,yes,standard care,cardiac,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,63,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard care,4,,,71,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,>5,mild+,pooled mild and moderate,,,1,,,,,,yes,standard care,cardiac,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,pooled mild moderate,7,,,61,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard care,8,,,61,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,6-Oct,mild,,,1,,,,,,,yes,standard care,cardiac,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,61,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard care,6,,,61,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,≥11,major depression,,1,,,,,,,,yes,standard care,cardiac,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,61,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,standard care,2,,,61,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,>5,mild+,pooled mild and moderate,,,1,,,,,,,,,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,pooled mild moderate,9,,,63,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,6-Oct,mild,,,1,,,,,,,,,,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,63,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,≥11,major depression,,1,,,,,,,,,,,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,63,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,>5,mild+,pooled mild and moderate,,,1,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,pooled mild moderate,7,,,61,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,6-Oct,mild,,,1,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,61,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cat,symptom,≥11,major depression,,1,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,61,EG: went by response rate N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cont,,,,,,,,,,,,,yes,standard care,cardiac,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,EG: went by response rate N,mean,2.9,SD,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,mean,3.2,SD,3.1,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cont,,,,,,,,,,,,,yes,standard care,cardiac,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,EG: went by response rate N,mean,3,SD,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,mean,3.1,SD,2.9,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cont,,,,,,,,,,,,,,,,1,5,5,,,unspecified pre-ICD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,EG: went by response rate N,mean,2.9,SD,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timal,2021,309,,,,,depression,d,,,Geriatric Depression Scale - 15,GDS-15,,cont,,,,,,,,,,,,,,,,2,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,EG: went by response rate N,mean,3,SD,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undavia,2008,249,,,,,anxiety,a,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically relevant,,,,1,,,,,,,,,1,,,,,,mean,19.1,month,SD,25.6,,,,,,,,,,,,,,,,,,,,,14,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undavia,2008,249,,,,,depression,d,,,Hospital Anxiety and Depression Scale,HADS,,cat,symptom,≥8,clinically relevant,,,,1,,,,,,,,,1,,,,,,mean,19.1,month,SD,25.6,,,,,,,,,,,,,,,,,,,,,5,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2006,234,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cat,symptom,≥56,clinically relevant,,1,,,,,,,,,,,1,5,5,,,after ICD implantation,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2009a,228,,,,,anxiety,a,,,Hamilton Rating Scale for Anxiety,HAM-A,,cat,symptom,>17,significant anxiety,significant anxiety,1,,,,,,,,,,,1,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2008,226,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,,cat,symptom,≥40,clinically elevated,,1,,,,,,,,,,,1,2,2,,,0-3 weeks,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2008,226,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,,cat,symptom,≥40,clinically elevated,,1,,,,,,,,,,,2,,,2,month,,mean,64.07,day,SD,15.82,range,29,139,,,,,,,,,,,,,,,,,,110,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2008,226,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,,cont,,,,,,,,,,,,,,,,1,2,2,,,0-3 weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,,mean,38.6,SD,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2008,226,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI,,cont,,,,,,,,,,,,,,,,2,,,2,month,,mean,64.07,day,SD,15.82,range,29,139,,,,,,,,,,,,,,,,,,,,,308,,mean,36.3,SD,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2008,226,,,,,anxiety,a,,,Hamilton Rating Scale for Anxiety,HAM-A,,cat,symptom,>17,clinically elevated,clinically elevated anxiety,1,,,,,,,,,,,2,,,2,month,,mean,64.07,day,SD,15.82,range,29,139,,,,,,,,,,,,,,,,,,24,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2008,226,,,,,fear of anxiety,CHECK,,,Anxiety Sensitivity Index,ASI,,cat,symptom,≥19,upper quartile,,,,1,,,,,,,,,1,2,2,,,0-3 week,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2009b,225,,,,,depression,d,,,Beck Depression Inventory,BDI,,cat,symptom,≥10,clinically relevant,,,,1,,,,,,,,,1,2,2,,,Between 1 day pre ICD to 3 weeks after ICD,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
van den Broek,2009b,225,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cat,symptom,≥40,clinically elevated,,1,,,,,,,,,,,1,2,2,,,Between 1 day pre ICD to 3 weeks after ICD,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,depression,d,,,Center for Epidemiologic Studies Depression scale,CES-D,,cat,symptom,≥16,clinically significant,,1,,,,,,,,,,,1,1,1,,,"""shortly before ICD implantation""",mean,-3,day,,,,,,,,,,,,,,,,,,,,,,,,,29,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cat,symptom,≥40,clinically elevated,,1,,,,,,,,,,,1,1,1,,,"""shortly before ICD implantation""",mean,-3,day,,,,,,,,,,,,,,,,,,,,,,,,,71,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,depression,d,,,Center for Epidemiologic Studies Depression scale,CES-D,,cat,symptom,≥16,clinically significant,,1,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cat,symptom,≥40,clinically elevated,,1,,,,,,,,,,,2,,,2,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,depression,d,,,Center for Epidemiologic Studies Depression scale,CES-D,,cat,symptom,≥16,clinically significant,,1,,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,anxiety,a,,,State Trait Anxiety Inventory,STAI-S,state anxiety,cat,symptom,≥40,clinically elevated,,1,,,,,,,,,,,3,,,6,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verkerk,2015,578,,,,,depression,d,,,Center for Epidemiologic Studies Depression scale,CES-D,,cat,symptom,≥16,clinically significant,,1,,,,,,,,,,,4,,,12,month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
